,WellName,y_pred_1_date,y_pred_1_value,y_ture_1_date,y_true_1_value,y_pred_2_date,y_pred_2_value,y_ture_2_date,y_true_2_value,y_pred_3_date,y_pred_3_value,y_ture_3_date,y_true_3_value,y_pred_4_date,y_pred_4_value,y_ture_4_date,y_true_4_value,y_pred_5_date,y_pred_5_value,y_ture_5_date,y_true_5_value
0,MW-112d,2016-12-31,0.5,2017,0.625,2017-12-31,0.5,2018,0.8,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.75,2020-12-31,0.5,2020-11-04,0.5
1,MW-61d,2016-12-31,1.3372380696611188,2017,5.4,2017-12-31,1.4137545874425652,2018,6.5,2018-12-31,1.4902711052240112,2019,6.3,2019-12-31,1.5667876230054572,2020,9.25,2020-12-31,2.3888081062045865,2020-12-14,10.0
2,MW-42s,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-08-07,0.5
3,SW-1M,2006-12-31,0.1822944567310795,2007,0.5,2007-12-31,0.0138243257190356,2008,0.5,2008-12-31,0.006470700676264,2009,0.5,2009-12-31,0.003028716777423,2010,0.5,2010-12-31,0.0014176401871736,2010-08-05,0.5
4,593 Allison,2011-12-31,657.7045211194187,2012,376.5,2012-12-31,726.3948860899094,2013,330.0,2013-12-31,795.7751897310609,2014,200.0,2014-12-31,865.5718154650684,2015,135.0,2015-12-31,935.538620668596,2015-11-23,160.0
5,AMW-1,2016-12-31,330.0,2017,300.0,2017-12-31,330.0,2018,320.0,2018-12-31,330.0,2019,340.0,2019-12-31,330.0,2020,250.0,2020-12-31,330.0,2020-08-21,250.0
6,MW-84s,2017-12-31,186.9200045413164,2018,48.80833333333333,2018-12-31,294.86642312268515,2019,71.47500000000001,2019-12-31,402.81284169763416,2020,225.33333333333334,,,,,,,,
7,MW-82d,2012-12-31,1.3312702455692491,2013,0.5,2013-12-31,1.7079156896559209,2014,2.0,2014-12-31,2.069722372269425,2015,2.0,2015-12-31,2.4051612309219608,2016,0.5,2016-12-31,2.793909066411328,2016-09-12,0.5
8,2950 Valley,2007-12-31,0.5,2007-08-09,0.5,2008-12-31,0.5,2007-08-09,0.5,2009-12-31,0.5,2012-01-09,0.5,2010-12-31,0.5,2012-01-09,0.5,2011-12-31,0.5,2012,0.5
9,MW-BE-1s,2016-12-31,347.1198543830203,2017,787.5,2017-12-31,370.6401593721496,2018,730.0,2018-12-31,568.6531861795472,2019,710.0,2019-12-31,781.6200648811824,2020,652.5,2020-12-31,880.7107222555913,2020-10-22,650.0
10,MW-62d,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-11-20,0.5
11,2652 Dexter Rd,2007-12-31,0.5,2008,15.5,2008-12-31,0.5,2009,17.0,2009-12-31,0.5,2010,17.5,2010-12-31,0.5,2011,1.25,2011-12-31,0.5,2011-11-08,0.5
12,MW-87s,2013-12-31,2093.0008221758567,2014,747.5,2014-12-31,2939.978384717949,2015,1002.5,2015-12-31,3783.1447371076138,2016,845.0,2016-12-31,4622.691127319318,2017,470.0,2017-12-31,5458.817973933029,2017-02-02,470.0
13,IW-2,2016-12-31,2620.458463479505,2017,360.0,2017-12-31,3432.8176696920714,2018,365.0,2018-12-31,3779.481401653191,2019,1062.0,2019-12-31,4576.833312048103,2020,1750.0,2020-12-31,5367.219376971723,2020-11-18 00:00:00,1700.0
14,MW-41s,2016-12-31,23.0,2017,17.0,2017-12-31,24.0,2018,18.0,2018-12-31,25.0,2019,17.0,2019-12-31,25.0,2020,17.0,2020-12-31,26.0,2020-12-16,15.0
15,SW-2M,2006-12-31,14.862577567462536,2007,0.5,2007-12-31,1.2295878047464657,2008,0.5,2008-12-31,1.3286667419101512,2009,0.5,2009-12-31,1.427890922800774,2010,0.5,2010-12-31,1.5385738970977982,2010-08-05,0.5
16,4470 Jackson Rd,2015-12-31,0.5,2016,0.5,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5
17,MW-47d,2011-12-31,0.5,2012,0.5,2012-12-31,0.5,2013,0.5,2013-12-31,0.5,2014,0.5,2014-12-31,0.5,2015,0.5,2015-12-31,0.5,2015-11-13,0.5
18,MW-107,2016-12-31,705.3479750349544,2017,752.5,2017-12-31,870.4184342525499,2018,727.5,2018-12-31,1039.0642117991288,2019,720.0,2019-12-31,1211.800807803543,2020,675.0,2020-12-31,1389.134785374604,2020-10-21,670.0
19,TW-4,2016-12-31,34.99999999999999,2017,47.0,2017-12-31,34.99999999999999,2018,49.5,2018-12-31,34.99999999999999,2019,40.0,2019-12-31,34.99999999999999,2020,40.5,2020-12-31,34.99999999999999,2020-11-17,43.0
20,MW-53i,2016-12-31,40.52803538870245,2017,53.46153846153846,2017-12-31,42.28963992615306,2018,51.583333333333336,2018-12-31,44.05124446360365,2019,47.25,2019-12-31,45.81284900105426,2020,35.416666666666664,2020-12-31,47.5792798523061,2020-12-03,63.0
21,TW-3,2016-12-31,0.5,2017,0.75,2017-12-31,0.5,2018,4.35,2018-12-31,0.5,2019,41.0,2019-12-31,0.5,2020,42.5,2020-12-31,0.5,2020-11-23,42.0
22,4141 Jackson Rd,2015-12-31,5.859855233157017,2016,3.5,2016-12-31,5.746871302697215,2017,3.0,2017-12-31,5.6426009825353125,2018,1.5,2018-12-31,5.5460940161570464,2019,3.0,2019-12-31,5.456552069537236,2020,2.0
23,MW-100,2016-12-31,3378.728020768496,2017,2325.0,2017-12-31,4333.466791472165,2018,2250.0,2018-12-31,5449.2687119687325,2019,2125.0,2019-12-31,6529.936960664869,2020,2150.0,2020-12-31,8060.657062905433,2020-10-28,2200.0
24,SW-COMB,2009-12-31,329.1761918660559,2010,519.0,2010-12-31,291.14343070830887,2011,461.5833333333333,2011-12-31,252.72816115205964,2012,446.5,2012-12-31,215.24069818941504,2013,556.0,2013-12-31,179.00861981025903,2013-04-01,556.0
25,MW-9d,2005-12-31,7.216464865359235,2006,0.5,2006-12-31,7.063076971252034,2007,0.5,2007-12-31,6.693748890896348,2008,0.5,2008-12-31,6.127440991521134,2009,0.5,2009-12-31,5.399047688610451,2010,0.5
26,MW-106s,,,,,,,,,,,,,,,,,,,,
27,MW-15d,2016-12-31,3.241045010925741,2017,0.5,2017-12-31,13.397796229350108,2018,0.5,2018-12-31,58.98193426090986,2019,0.5,2019-12-31,195.82671212746757,2020,1.4,2020-12-31,616.2721096528795,2020-08-11,1.4
28,MW-KZ-1,2007-12-31,0.5,2008,0.5,2008-12-31,0.5,2009,0.5,2009-12-31,0.5,2010,0.5,2010-12-31,0.5,2011,0.5,2011-12-31,0.5,2011-11-15,0.5
29,MW-76i,2016-12-31,89.26217254331684,2017,110.83333333333333,2017-12-31,84.86708280983312,2018,100.5,2018-12-31,75.32153340873208,2019,95.66666666666667,2019-12-31,62.13012919784378,2020,88.33333333333333,2020-12-31,45.377546325478974,2020-12-02,120.0
30,MW-60,2016-12-31,4.0,2017,3.0,2017-12-31,4.0,2018,3.2,2018-12-31,4.0,2019,2.9,2019-12-31,4.0,2020,3.2,2020-12-31,4.0,2020-08-14,3.2
31,MW-56d,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-12-14,0.5
32,Bethlehem Cemetery,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-10-26,0.5
33,MW-67,2011-12-31,0.5,2011-09-25,0.5,2012-12-31,0.5,2013,0.5,2013-12-31,0.5,2014,0.5,2014-12-31,0.5,2015,0.5,2015-12-31,0.5,2015-07-23,0.5
34,MW-123s,2016-12-31,0.5002012334419529,2017,0.5,2017-12-31,0.5004024668839058,2018,0.5,2018-12-31,0.5006037003258587,2019,0.5,2019-12-31,0.5008049337678115,2020,0.5,2020-12-31,0.5010061672097644,2020-10-15,0.5
35,MW-93,2016-12-31,13.71169971564176,2017,8.25,2017-12-31,26.905244819363045,2018,3.725,2018-12-31,166.7956887296264,2019,1.225,,,,,,,,
36,PMW-1,2016-12-31,123.06873153689428,2017,160.0,2017-12-31,105.77745416145994,2018,150.0,2018-12-31,100.0,2019,110.0,2019-12-31,100.0,2020,140.0,2020-12-31,100.0,2020-08-21,140.0
37,TW-14,2016-12-31,13.731188610256714,2017,35.5,2017-12-31,10.860461231742006,2018,42.333333333333336,2018-12-31,8.703708437285659,2019,17.5,2019-12-31,7.04978483552173,2020,33.0,2020-12-31,5.7566472349358975,2020-11-23,22.0
38,MOW-1,,,,,,,,,,,,,,,,,,,,
39,430 Barber West,2007-12-31,143.375,2008,54.25,2008-12-31,181.75,2009,51.25,2009-12-31,220.125,2010,91.25,2010-12-31,258.49999999999994,2011,62.625,2011-12-31,296.875,2011-11-08,112.0
40,MW-51,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-12-10,0.5
41,MW-3d,2005-12-31,0.5,2006,0.5,2006-12-31,0.5,2007,0.5,2007-12-31,0.5,2008,0.5,2008-12-31,0.5,2009,0.5,2009-12-31,0.5,2010,0.5
42,MW-30d,2016-12-31,160.0,2017,235.0,2017-12-31,0.0,2018,192.5,2018-12-31,0.0,2019,167.5,2019-12-31,0.0,2020,127.5,2020-12-31,0.0,2020-11-10,110.0
43,3249 Dexter Rd,2007-12-31,0.5,2008,0.5,2008-12-31,0.5,2009,0.5,2009-12-31,0.5,2010,0.5,2010-12-31,0.5,2011,0.5,2011-12-31,0.5,2011-05-18,0.5
44,697 South Wagner Rd,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-10-26,0.5
45,MW-79d,2016-12-31,0.0,2017,3.75,2017-12-31,12.666666666666666,2018,0.5,2018-12-31,2.0,2019,0.7,2019-12-31,0.0,2020,0.5,2020-12-31,12.666666666666666,2020-10-20,0.5
46,MW-69,2015-12-31,0.5,2016,0.5,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5
47,435 Barber,2007-12-31,85.49834580362244,2008,13.5,2008-12-31,160.91826476616333,2009,15.0,2009-12-31,238.7246509095853,2010,16.0,2010-12-31,352.84073158918454,2010-10-25,12.0,2011-12-31,493.8564008269236,2012,11.0
48,MW-59s,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-08-13,0.5
49,MW-35,2016-12-31,12.064974963184348,2017,3.125,2017-12-31,7.642047137781431,2018,3.0999999999999996,2018-12-31,7.634051093677149,2019,2.525,2019-12-31,12.00111495635631,2020,2.675,2020-12-31,6.37003764471153,2020-10-14,2.7
50,MW-10s,2006-12-31,33.879999999999995,2007,40.0,2007-12-31,33.879999999999995,2008,39.0,2008-12-31,33.879999999999995,2009,44.0,2009-12-31,33.879999999999995,2010,0.5,2010-12-31,33.879999999999995,2010-08-10,0.5
51,MW-105s,2016-12-31,627.4669755568169,2017,562.5,2017-12-31,651.3071771846804,2018,537.5,2018-12-31,508.7014874571189,2019,480.0,2019-12-31,455.4908271552199,2020,407.5,2020-12-31,382.7031488121543,2020-11-11,370.0
52,DOLPH,2016-12-31,81.27004603142093,2017,100.27272727272727,2017-12-31,84.8753407148058,2018,115.16666666666667,2018-12-31,93.02914648456212,2019,155.33333333333334,2019-12-31,98.22225444542062,2020,136.92307692307693,2020-12-31,108.13079528588942,2020-12-03,160.0
53,NMW-3d,2016-12-31,561.6948779531864,2017,480.0,2017-12-31,503.3897559063727,2018,540.0,2018-12-31,445.0846338595591,2019,520.0,2019-12-31,386.7795118127454,2020,480.0,2020-12-31,328.47438976593173,2020-08-21,480.0
54,MW-39d,2016-12-31,73.7,2017,39.75,2017-12-31,73.7,2018,29.0,2018-12-31,73.7,2019,29.25,2019-12-31,73.7,2020,25.0,2020-12-31,73.7,2020-10-16,20.0
55,MW-32,2016-12-31,12.304632867132868,2017,16.5,2017-12-31,11.609265734265737,2018,22.0,2018-12-31,10.913898601398602,2019,22.0,2019-12-31,10.21853146853147,2020,18.75,2020-12-31,10.0,2020-10-07,18.0
56,MW-103d,2016-12-31,13.864225795710176,2017,8.975,2017-12-31,11.226928005309452,2018,8.275,2018-12-31,11.332229389626278,2019,8.225000000000001,2019-12-31,10.075968580289349,2020,6.55,2020-12-31,10.314770840186377,2020-12-04,6.0
57,MW-101,2016-12-31,146.52178739911542,2017,120.0,2017-12-31,116.429270991649,2018,112.5,2018-12-31,70.8146248571998,2019,112.5,2019-12-31,43.87454038343261,2020,89.75,2020-12-31,38.83333333333314,2020-10-15,96.0
58,440 Clarendon,2001-12-31,23.307267454234207,2002,146.75,2002-12-31,30.78054190149549,2003,132.5,2003-12-31,122.537457604594,2004,159.5,2005-12-31,32.47301043940666,2005-01-12,192.0,,,,
59,110 Parkland Plaza,2015-12-31,1.647338947334558,2016,2.5,2016-12-31,1.6554089313152454,2017,1.6,2017-12-31,1.3309905620513638,2018,1.4,2018-12-31,1.181572192787482,2019,1.2,2019-12-31,0.9488204901902672,2020,1.0
60,TW-5,2015-12-31,718.3959024367723,2015-10-01,750.0,2016-12-31,717.9801501407244,2015-10-01,750.0,2017-12-31,717.5663991903144,2019-07-18,780.0,2018-12-31,717.1535095663838,2019,745.0,2019-12-31,716.7414783952461,2020,806.6666666666666
61,MW-99d,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-08-13,0.5
62,MW-76s,2016-12-31,269.98080563805746,2017,274.1666666666667,2017-12-31,304.10966792871005,2018,269.1666666666667,2018-12-31,342.55283411404736,2019,269.1666666666667,2019-12-31,385.85568475604526,2020,260.8333333333333,2020-12-31,434.7743130736097,2020-12-02,230.0
63,MW-57,2016-12-31,5.199999908357858,2017,2.55,2017-12-31,5.199999908357858,2018,2.4000000000000004,2018-12-31,5.199999908357858,2019,2.075,2019-12-31,5.199999908357858,2020,2.075,2020-12-31,5.199999908357858,2020-11-16,0.5
64,MW-120s,2016-12-31,1.178888713311376,2017,0.5,2017-12-31,1.3062795268651384,2018,0.5,2018-12-31,1.4365995850534403,2019,0.5,2019-12-31,1.565332255816476,2020,0.5,2020-12-31,1.6960437027597612,2020-10-12,0.5
65,MW-68,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-11-24,0.5
66,MW-50,2016-12-31,747.7170847527448,2017,840.0,2017-12-31,759.830957287683,2018,925.0,2018-12-31,771.9448298226213,2019,850.0,2019-12-31,784.0587023575598,2020,815.0,2020-12-31,796.2057635843745,2020-10-14,800.0
67,MW-92,2016-12-31,25.94491295817601,2017,32.75,2017-12-31,29.926933104219295,2018,42.75,2018-12-31,30.40011601286657,2019,53.0,2019-12-31,28.59859481903293,2020,66.25,2020-12-31,32.10669438799236,2020-10-21,72.0
68,MW-66,2016-12-31,1.0001009259720457,2017,1.575,2017-12-31,1.0001009259720457,2018,1.85,2018-12-31,0.0001009259720454,2019,1.65,2019-12-31,0.0001009259720452,2020,1.925,2020-12-31,0.0002018519440907,2020-10-14,2.0
69,MW-126d,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-10-16,0.5
70,TW-15,,,,,,,,,,,,,,,,,,,,
71,MW-95,2016-12-31,24.70220870337096,2017,33.5,2017-12-31,21.094774849150667,2018,26.5,2018-12-31,15.379927977838877,2019,19.0,2019-12-31,13.420159446095402,2020,18.5,2020-12-31,13.709337823989344,2020-11-13,17.0
72,MW-53s,2016-12-31,0.4999999999999999,2017,0.5,2017-12-31,0.4999999999999999,2018,0.5,2018-12-31,0.4999999999999999,2019,0.5,2019-12-31,0.4999999999999999,2020,0.5,2020-12-31,0.4999999999999999,2020-12-03,0.5
73,TW-12,2015-12-31,20.76563736716025,2016,21.5,2016-12-31,18.87047681840437,2017,23.0,2017-12-31,19.300744162400857,2018,19.0,2018-12-31,20.73295034966577,2019,14.666666666666666,2019-12-31,22.165130266250884,2019-10-02,14.0
74,MW-88,2016-12-31,34.52644221491614,2017,305.0,2017-12-31,16.48303609065918,2018,297.5,2018-12-31,6.166626301424902,2019,225.0,2019-12-31,1.1526619534344276,2020,152.5,2020-12-31,0.0,2020-10-19,150.0
75,MW-43,2011-12-31,0.5,2011-09-21,0.5,2012-12-31,0.5,2013,0.5,2013-12-31,5.0,2013-07-18,0.5,2014-12-31,0.5,2015,0.5,2015-12-31,0.5,2015-07-31,0.5
76,MW-72s,2016-12-31,3.944898251641733,2017,2.1,2017-12-31,3.1124444431612,2018,1.7999999999999998,2018-12-31,2.455655328431729,2019,1.15,2019-12-31,1.9374620823530069,2020,1.1,2020-12-31,1.5286181562593055,2020-11-10,1.0
77,NMW-1s,2016-12-31,1480.0,2017,2075.0,2017-12-31,1480.0,2018,2325.0,2018-12-31,1480.0,2019,1875.0,2019-12-31,1480.0,2020,1900.0,2020-12-31,1480.0,2020-12-16,2000.0
78,MW-12d,2005-12-31,0.998364902687095,2006,0.5,2006-12-31,0.9913145286964612,2007,0.5,2007-12-31,0.996114083899056,2008,0.5,2008-12-31,0.9849432707631918,2009,0.5,2009-12-31,0.9826376042724676,2010,0.5
79,MW-8s,1994-12-31,29095.833156979086,1993-08-20,19.0,1995-12-31,104224227.03733855,1996,10.0,,,,,,,,,,,,
80,ARTESIAN #3,2016-12-31,14.480222264721489,2017,11.0,2017-12-31,15.240671577976377,2018,9.8,2018-12-31,16.31164223280696,2019,9.8,2019-12-31,17.61865009307019,2020,7.7,2020-12-31,19.074881641211995,2020-08-13,7.7
81,MW-44,2011-12-31,0.5,2010-08-04,0.5,2012-12-31,0.5,2010-08-04,0.5,2013-12-31,0.5,2015-08-13,0.5,2014-12-31,0.5,2015,0.5,2015-12-31,0.5,2016,0.5
82,MW-86,2011-12-31,0.4957038737783328,2011-08-03,0.5,2012-12-31,0.4918671674874,2013,0.5,2013-12-31,0.488889442849684,2013-08-21,0.5,2014-12-31,0.4885019825090255,2015,0.5,2015-12-31,0.5048719996164851,2015-07-21,0.5
83,MW-75,2016-12-31,223.67135093359337,2017,750.0,2017-12-31,0.0,2018,845.0,2018-12-31,0.0,2019,610.0,2019-12-31,132.81358169536384,2020,265.0,2020-12-31,1353.440171715246,2020-11-12,320.0
84,MW-81,2016-12-31,431.490685299652,2017,265.0,2017-12-31,259.89646961271694,2018,235.0,2018-12-31,241.0284442323806,2019,167.6,2019-12-31,238.36128094266917,2020,167.5,2020-12-31,253.3950758462861,2020-10-20,170.0
85,MW-21,2000-12-31,0.5308228764905557,2001,0.5,2001-12-31,0.5722285295988935,2002,0.5,2002-12-31,0.7622185734197373,2003,0.5,,,,,,,,
